,Unnamed: 0,source,name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_identity_verified,neighbourhood,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
9897,9897,city scrape,Apartamento Conjugado na Praia de Copacabana,2020-01-27,,within an hour,79%,54%,f,Copacabana,2.0,3.0,f,"Copacabana, Rio de Janeiro, Brazil",Copacabana,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$495.00,2,15,2,2,15,15,t,24,54,79,79,14,4,0,2022-09-12,2024-10-27,4.43,4.71,4.29,5.0,4.86,5.0,4.29,f,1,1,0,0,0.5
9898,9898,city scrape,ESTÚDIO CENTRO DO RIO DE JANEIRO (CENTRO/LAPA),2020-01-27,"Rio de Janeiro, Brazil",within an hour,100%,67%,f,Lapa,1.0,1.0,t,"Centro, Rio de Janeiro, Brazil",Centro,Entire rental unit,Entire home/apt,2,1.0,0.0,2.0,$466.00,2,5,2,2,1125,1125,t,24,54,84,174,3,2,0,2020-02-25,2024-09-22,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0,0,0.05
9899,9899,previous scrape,Casa rosa,2020-01-27,"Rio de Janeiro, Brazil",,,,f,Abolição,1.0,1.0,t,,Encantado,Private room in home,Private room,5,,2.0,,,3,7,3,3,7,7,t,0,0,0,0,1,0,0,2020-02-28,2020-02-28,5.0,5.0,5.0,5.0,5.0,4.0,5.0,f,1,0,1,0,0.02
9904,9904,city scrape,Room in charming apartment at the heart of Ipanema,2020-01-28,,,,,f,Ipanema,1.0,1.0,f,"Ipanema, Rio de Janeiro, Brazil",Ipanema,Private room in rental unit,Private room,2,1.0,1.0,2.0,"$1,057.00",2,1125,2,2,1125,1125,t,28,33,33,33,2,0,0,2020-02-24,2023-02-22,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,0,1,0,0.03
9910,9910,city scrape,"Ipanema, luxo, frente p/ Lagoa, vista espetacular!",2020-02-06,"Rio de Janeiro, Brazil",within a few hours,100%,80%,f,,1.0,1.0,t,"Lagoa, Rio de Janeiro, Brazil",Ipanema,Entire rental unit,Entire home/apt,5,1.5,2.0,4.0,"$1,809.00",3,1125,3,6,1125,1125,t,10,35,54,329,30,3,0,2020-11-01,2024-06-12,4.97,4.97,4.87,5.0,5.0,5.0,4.8,f,1,1,0,0,0.59
9912,9912,city scrape,Melhor ponto de Ipanema,2020-02-06,,within a few hours,100%,100%,f,,1.0,1.0,f,"Ipanema, Rio de Janeiro, Brazil",Ipanema,Entire rental unit,Entire home/apt,4,1.5,2.0,2.0,"$1,300.00",2,1125,2,4,1125,1125,t,12,12,31,121,14,5,0,2020-02-25,2024-11-17,4.93,4.86,4.79,5.0,5.0,5.0,4.79,f,1,1,0,0,0.24
9914,9914,city scrape,"Quarto pra 2 no Flamengo, perto do metrô!",2020-01-14,"Rio de Janeiro, Brazil",within an hour,100%,87%,t,Flamengo,5.0,5.0,t,"Rio de Janeiro, Brazil",Flamengo,Private room in rental unit,Private room,2,1.0,1.0,1.0,$177.00,2,27,2,2,1125,1125,t,0,0,0,0,35,1,0,2020-02-21,2024-01-04,4.94,4.94,4.97,5.0,4.94,5.0,4.91,f,4,0,4,0,0.59
9915,9915,city scrape,Joia Rara no J.O Localização Privilegiadíssima,2020-01-23,"Rio de Janeiro, Brazil",within an hour,100%,96%,t,Barra da Tijuca,3.0,4.0,t,"Barra da Tijuca, Rio de Janeiro, Brazil",Barra da Tijuca,Entire rental unit,Entire home/apt,3,2.0,1.0,1.0,$900.00,3,1125,3,5,1125,1125,t,6,6,9,62,48,18,1,2020-02-25,2024-12-05,4.98,4.98,4.96,5.0,4.98,4.96,4.77,f,3,3,0,0,0.81
9922,9922,city scrape,APARTAMENTO EM FRENTE A PRAIA POSTO 9 DO RECREIO,2020-01-28,,within an hour,100%,75%,f,,1.0,1.0,t,,Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,7,2.0,2.0,3.0,$700.00,1,1125,1,1,1125,1125,t,19,49,50,50,51,3,0,2020-02-25,2024-09-15,4.75,4.8,4.51,4.86,4.92,4.98,4.61,t,1,1,0,0,0.87
9924,9924,city scrape,Ipanema Praia a pé perto de tudo Garagem  Metrô,2020-01-28,"Rio de Janeiro, Brazil",within an hour,100%,80%,,Copacabana,41.0,41.0,t,"Ipanema, Rio de Janeiro, Brazil",Ipanema,Entire rental unit,Entire home/apt,4,2.0,2.0,3.0,$884.00,2,365,2,5,1125,1125,t,8,26,48,111,166,32,0,2020-02-22,2024-10-23,4.86,4.86,4.85,4.92,4.93,4.92,4.84,t,22,22,0,0,2.81
9925,9925,city scrape,"3 Centro Lapa (trabalho, cultura e boemia)",2020-01-29,,within an hour,100%,100%,t,Leblon,3.0,3.0,f,"Centro, Rio de Janeiro, Brazil",Santa Teresa,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,$708.00,2,90,2,5,90,1125,t,24,54,67,316,47,9,1,2020-03-31,2024-12-08,4.83,4.74,4.87,4.98,4.96,4.83,4.68,f,3,3,0,0,0.81
9927,9927,city scrape,Apartamento super aconchegante e bem localizado,2020-02-07,"Rio de Janeiro, Brazil",within a few hours,89%,41%,f,,2.0,2.0,f,"Flamengo, Rio de Janeiro, Brazil",Laranjeiras,Entire rental unit,Entire home/apt,5,3.0,2.0,3.0,$500.00,3,1125,3,3,1125,1125,t,20,50,75,202,10,3,0,2022-09-04,2024-10-21,5.0,4.9,5.0,5.0,5.0,4.8,4.9,f,1,1,0,0,0.35
9934,9934,city scrape,Studio Gávea | Unique Rio Experience feeling Home,2020-01-29,"Rio de Janeiro, Brazil",within an hour,100%,100%,f,,1.0,2.0,t,"Gávea, Rio de Janeiro, Brazil",Gávea,Entire guesthouse,Entire home/apt,6,1.0,1.0,4.0,"$1,306.00",2,730,2,5,1125,1125,t,22,52,71,251,33,5,0,2020-02-26,2024-10-14,4.88,4.76,4.97,4.97,4.88,4.97,4.64,t,1,1,0,0,0.56
9937,9937,city scrape,⭐Melhor ponto de Ipanema/Arpoador/Copacabana⭐,2020-01-29,"Rio de Janeiro, Brazil",within an hour,100%,100%,t,,1.0,1.0,t,,Ipanema,Entire rental unit,Entire home/apt,4,2.0,2.0,4.0,"$1,543.00",4,27,4,5,1125,1125,t,2,20,40,45,84,20,2,2020-02-11,2024-12-24,4.92,4.94,4.89,4.96,4.93,4.87,4.89,t,1,1,0,0,1.41
9943,9943,city scrape,Catete - Flamengo Apto inteiro/ Bem localizado,2020-02-08,,within an hour,100%,100%,t,,1.0,1.0,t,"Flamengo, Rio de Janeiro, Brazil",Flamengo,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,$407.00,2,1125,2,2,1125,1125,t,25,55,78,159,43,5,0,2020-02-26,2024-09-20,4.7,4.81,4.6,4.93,4.86,5.0,4.56,f,1,1,0,0,0.73
9944,9944,city scrape,Apartamento sala e quarto e quarto em Copacabana.,2020-01-04,"Rio de Janeiro, Brazil",a few days or more,0%,0%,f,,1.0,1.0,t,"Rio de Janeiro , Rio de Janeiro, Brazil",Copacabana,Entire rental unit,Entire home/apt,3,1.0,1.0,6.0,$400.00,2,1125,2,2,1125,1125,t,0,3,27,27,11,0,0,2020-02-25,2023-02-21,5.0,5.0,5.0,5.0,5.0,5.0,4.91,f,1,1,0,0,0.19
9945,9945,previous scrape,ROCK IN RIO - SUIÍTE COM ENTRADA INDEPENDENTE,2020-02-08,,a few days or more,0%,0%,f,,1.0,1.0,t,"Barra da Tijuca, Rio de Janeiro, Brazil",Jacarepaguá,Private room in rental unit,Private room,2,,1.0,,,2,1125,2,2,1125,1125,t,26,56,86,361,0,0,0,,,,,,,,,,f,1,0,1,0,
9952,9952,city scrape,Lindo Apartamento a 5mins das Praias e da Lapa.,2020-02-09,"Niterói, Brazil",a few days or more,0%,50%,f,,1.0,2.0,f,"Glória, Rio de Janeiro, Brazil",Centro,Entire condo,Entire home/apt,4,1.0,1.0,1.0,$615.00,4,15,4,4,15,15,t,24,54,80,170,6,2,0,2020-02-26,2024-02-14,4.83,4.83,4.83,4.67,5.0,4.67,4.33,f,1,1,0,0,0.1
9956,9956,city scrape,"J. APÊ  STAY(RIO CENTRO, PQ OLÍMPICO, A. JEUNESSE)",2020-01-28,,within an hour,80%,100%,f,,1.0,3.0,t,"Camorim, Rio de Janeiro, Brazil",Camorim,Private room in guest suite,Private room,3,1.0,1.0,1.0,$150.00,1,368,1,1,1125,1125,t,0,0,0,247,49,1,0,2020-02-02,2024-09-20,4.43,4.59,4.31,4.53,4.67,4.73,4.49,t,1,0,1,0,0.82
9957,9957,city scrape,"Copacabana,  Posto 5, Ap tranquilo com 2 quartos.",2020-01-30,"Quint-Fonsegrives, France",within an hour,100%,100%,t,,1.0,1.0,t,"Copacabana, Rio de Janeiro, Brazil",Copacabana,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,$450.00,5,60,1,5,60,60,t,6,8,8,9,120,21,1,2020-03-04,2024-12-22,4.88,4.94,4.67,4.93,4.93,4.94,4.86,f,1,1,0,0,2.04
9958,9958,city scrape,Chic ocean-view and convenient location apartment,2020-01-30,"Rio de Janeiro, Brazil",within a day,100%,75%,f,,2.0,2.0,t,"Barra da Tijuca, Rio de Janeiro, Brazil",Barra da Tijuca,Entire condo,Entire home/apt,4,1.0,1.0,2.0,$531.00,4,1125,1,4,1125,1125,t,5,7,37,42,3,0,0,2020-02-15,2022-09-10,5.0,5.0,4.67,5.0,5.0,5.0,5.0,f,1,1,0,0,0.05
9961,9961,city scrape,"Gávea - Praia do Leblon,  Jockey e Metrô a pé",2020-01-31,"Rio de Janeiro, Brazil",within an hour,100%,100%,f,,1.0,1.0,t,"Gávea, Rio de Janeiro, Brazil",Gávea,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$650.00,5,65,5,5,65,65,t,22,50,67,157,2,1,0,2020-02-27,2024-02-14,5.0,5.0,5.0,5.0,5.0,4.5,4.5,f,1,1,0,0,0.03
9962,9962,city scrape,Apartamento super acolhedor e com ótima vista.,2020-01-28,"Rio de Janeiro, Brazil",a few days or more,0%,0%,f,,1.0,1.0,t,,Flamengo,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,$131.00,4,90,4,4,90,90,t,0,0,22,22,54,0,0,2020-02-03,2022-07-26,4.93,4.93,4.85,4.96,4.81,4.98,4.89,f,1,1,0,0,0.91
9966,9966,city scrape,O melhor de COPACABANA,2020-01-03,"Rio de Janeiro, Brazil",within an hour,100%,100%,f,,1.0,1.0,f,"Copacabana, Rio de Janeiro, Brazil",Copacabana,Entire rental unit,Entire home/apt,9,1.5,3.0,5.0,"$2,957.00",1,365,1,5,1125,1125,t,17,45,62,82,92,16,0,2020-10-26,2024-10-21,4.78,4.8,4.65,4.82,4.87,4.99,4.67,f,1,1,0,0,1.81
9977,9977,city scrape,Casa em vila Isabel/RJ carnaval 7 dias,2020-01-31,"Rio de Janeiro, Brazil",a few days or more,11%,0%,f,,1.0,1.0,f,,Vila Isabel,Entire home,Entire home/apt,4,1.0,2.0,2.0,$67.00,7,13,7,7,1125,1125,t,23,49,72,347,0,0,0,,,,,,,,,,f,1,1,0,0,
9978,9978,city scrape,Venha para o aconchego de Vila isabel,2020-01-28,Brazil,,,,f,,2.0,2.0,f,,Andaraí,Shared room in home,Shared room,1,2.0,1.0,2.0,$120.00,3,1125,3,3,1125,1125,t,30,60,90,365,0,0,0,,,,,,,,,,f,1,0,0,1,
9985,9985,city scrape,Copacabana Duplex luxo com vista para o mar,2020-02-02,"Rio de Janeiro, Brazil",within an hour,100%,96%,t,Copacabana,2.0,2.0,f,"Copacabana, Rio de Janeiro, Brazil",Copacabana,Entire rental unit,Entire home/apt,7,3.5,4.0,6.0,"$2,329.00",2,14,1,2,14,14,t,6,16,36,300,89,20,3,2020-10-13,2024-12-14,4.91,4.92,4.94,4.97,5.0,4.96,4.84,f,2,2,0,0,1.74
9988,9988,city scrape,"Natureza , Paz  e Tranquilidade em um só lugar",2020-02-09,"State of Rio de Janeiro, Brazil",a few days or more,10%,0%,f,,1.0,1.0,t,"Barra Guaratiba, Rio de Janeiro, Brazil",Barra de Guaratiba,Entire home,Entire home/apt,4,2.0,2.0,2.0,$260.00,2,5,2,2,5,5,t,23,53,83,358,13,0,0,2020-05-03,2020-10-26,4.92,5.0,4.23,5.0,5.0,4.85,5.0,f,1,1,0,0,0.23
9989,9989,city scrape,Quarto em Copacabana,2020-01-28,,a few days or more,0%,,f,,2.0,2.0,t,,Copacabana,Private room in rental unit,Private room,2,1.0,0.0,1.0,$950.00,3,30,3,3,1125,1125,t,30,60,90,90,1,0,0,2020-02-25,2020-02-25,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,2,0,2,0,0.02
9991,9991,city scrape,Super confortável  studio em Lapa.,2020-02-10,"Rio de Janeiro, Brazil",within an hour,100%,100%,t,,1.0,2.0,t,"Centro, Rio de Janeiro, Brazil",Centro,Entire rental unit,Entire home/apt,1,1.0,0.0,1.0,$321.00,2,1125,2,2,1125,1125,t,1,25,55,55,58,11,0,2020-02-21,2024-11-24,4.67,4.72,4.83,4.76,4.81,4.76,4.62,f,1,1,0,0,0.98
9996,9996,city scrape,Ótimo Quarto,2020-01-28,,a few days or more,0%,,f,,2.0,2.0,t,,Copacabana,Private room in rental unit,Private room,2,1.0,1.0,1.0,$950.00,3,30,3,3,30,30,t,28,58,88,88,0,0,0,,,,,,,,,,f,2,0,2,0,
10007,10007,city scrape,Ilha de Paquetá pé na areia,2020-02-11,"Nova Friburgo, Brazil",within an hour,100%,100%,t,,2.0,2.0,f,,Paquetá,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,$414.00,2,1125,2,4,1125,1125,t,18,24,51,51,22,16,1,2020-03-01,2024-12-09,4.77,4.86,4.77,5.0,5.0,5.0,4.91,f,1,1,0,0,0.37
10010,10010,previous scrape,Apartamento na floresta,2020-02-11,"State of Rio de Janeiro, Brazil",within a few hours,100%,,f,Portal do Céu ,2.0,4.0,t,"Itanhangá, Rio de Janeiro, Brazil",Itanhangá,Entire rental unit,Entire home/apt,2,,1.0,,,28,30,28,28,30,30,t,28,58,88,363,0,0,0,,,,,,,,,,f,1,1,0,0,
10013,10013,city scrape,"Sua casa, fora de casa, no Bairro da Glória-RJ-RJ",2020-01-09,,,,100%,f,,1.0,1.0,f,"Santa Teresa, Rio de Janeiro, Brazil",Santa Teresa,Entire condo,Entire home/apt,3,1.0,1.0,2.0,$141.00,2,1125,2,2,1125,1125,t,0,0,0,0,62,2,0,2020-03-14,2024-02-13,4.81,4.76,4.84,4.95,4.94,4.73,4.82,f,1,1,0,0,1.06
10015,10015,city scrape,"Quarto na Glória, perto Lapa,Santa Teresa e metrô.",2020-02-04,"State of Rio de Janeiro, Brazil",within a day,50%,56%,f,,2.0,2.0,t,"Glória, Rio de Janeiro, Brazil",Santa Teresa,Private room in rental unit,Private room,2,1.0,1.0,2.0,$150.00,3,1125,3,3,1125,1125,t,1,29,54,54,0,0,0,,,,,,,,,,f,2,1,1,0,
10021,10021,city scrape,Quarto (3) Próximo ao Cristo Redentor,2020-02-05,"Rio de Janeiro, Brazil",within a few hours,100%,98%,t,,2.0,5.0,t,,Rio Comprido,Private room in rental unit,Private room,1,1.5,1.0,1.0,$148.00,3,1125,3,3,1125,1125,t,24,54,74,164,34,10,0,2020-02-24,2024-10-21,4.94,4.97,4.88,4.88,4.91,4.74,4.85,f,2,0,2,0,0.58
10022,10022,city scrape,Copacabana com vista e perto da praia!,2020-01-03,"State of Rio de Janeiro, Brazil",,,100%,f,,1.0,1.0,t,,Copacabana,Entire rental unit,Entire home/apt,6,2.0,3.0,4.0,"$1,200.00",9,1125,9,9,1125,1125,t,30,60,90,90,0,0,0,,,,,,,,,,t,1,1,0,0,
10023,10023,city scrape,Loft em Copacabana confortável e funcional.,2020-01-19,"State of Rio de Janeiro, Brazil",within an hour,100%,100%,t,,1.0,1.0,t,"Copacabana, Rio de Janeiro, Brazil",Copacabana,Entire loft,Entire home/apt,4,1.0,1.0,2.0,$579.00,3,1125,3,6,1125,1125,t,6,7,12,104,120,27,2,2020-02-19,2024-12-22,4.98,4.97,4.98,4.98,5.0,4.98,4.97,f,1,1,0,0,2.03
10026,10026,city scrape,Nice Terrace Apartment Between Copacabana&Ipanema,2020-01-25,"Rio de Janeiro, Brazil",a few days or more,33%,0%,f,Copacabana,2.0,3.0,t,"Rio de Janeiro , Rio de Janeiro, Brazil",Copacabana,Entire rental unit,Entire home/apt,8,2.0,3.0,5.0,"$5,240.00",2,1125,2,2,1125,1125,t,29,59,89,179,5,0,0,2020-02-25,2023-03-27,4.2,3.4,4.2,4.2,4.2,4.8,4.2,f,2,1,1,0,0.08
10031,10031,city scrape,Conforto e praticidade em Laranjeiras,2020-01-31,,within a day,50%,0%,f,,1.0,1.0,t,,Laranjeiras,Entire rental unit,Entire home/apt,5,3.0,2.0,3.0,$450.00,3,1125,3,3,1125,1125,t,24,54,79,79,10,0,0,2020-02-25,2023-03-13,5.0,5.0,5.0,5.0,5.0,5.0,4.7,f,1,1,0,0,0.17
10032,10032,city scrape,Quarto ( 1 ) Próximo ao Maracanã,2020-02-05,"Rio de Janeiro, Brazil",within a few hours,100%,98%,t,,2.0,5.0,t,,Rio Comprido,Private room in rental unit,Private room,1,1.5,1.0,1.0,$172.00,4,1125,4,4,1125,1125,t,6,6,25,115,8,1,0,2022-03-26,2024-01-04,5.0,5.0,5.0,5.0,5.0,4.63,5.0,f,2,0,2,0,0.24
10033,10033,city scrape,Aconchegante Apartamento Copacabana,2020-02-12,,within a few hours,64%,50%,f,,1.0,1.0,f,,Copacabana,Entire rental unit,Entire home/apt,4,2.5,2.0,2.0,"$1,100.00",2,1125,2,4,1125,1125,t,25,55,85,360,7,2,0,2020-02-25,2024-05-06,4.86,4.57,4.71,4.71,4.57,4.86,4.29,f,1,1,0,0,0.12
10045,10045,previous scrape,Sejam Bem-vindos! Apartamento Inteiro - 2 quartos,2020-02-04,,within an hour,100%,,f,,1.0,1.0,f,"Barra da Tijuca, Rio de Janeiro, Brazil",Jacarepaguá,Entire rental unit,Entire home/apt,5,,2.0,,,2,92,2,2,92,92,t,11,41,68,343,0,0,0,,,,,,,,,,f,1,1,0,0,
10052,10052,city scrape,Quarto @casonahouse,2020-02-12,,a few days or more,0%,0%,f,,1.0,3.0,f,"Itanhangá, Rio de Janeiro, Brazil",Itanhangá,Private room in home,Private room,2,2.0,1.0,1.0,$300.00,1,1125,1,1,1125,1125,t,23,53,83,358,0,0,0,,,,,,,,,,f,1,0,1,0,
10056,10056,previous scrape,Quitinete em frente a estaçãode Bras de Pina,2020-01-23,,a few days or more,10%,75%,f,Brás de Pina,10.0,11.0,t,"Brás de Pina, Rio de Janeiro, Brazil",Brás de Pina,Entire home,Entire home/apt,2,,1.0,,,1,1125,1,3,1125,1125,t,27,57,87,177,2,1,0,2020-02-28,2024-01-08,2.5,3.0,2.5,3.5,3.5,4.0,3.0,f,10,8,2,0,0.03
10069,10069,city scrape,Apartamento 1Q. 1 COZ 1 WC,2020-01-23,,a few days or more,10%,75%,f,Brás de Pina,10.0,11.0,t,"Ricardo de Albuquerque, Rio de Janeiro, Brazil",Ricardo de Albuquerque,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$100.00,3,30,3,3,1125,1125,t,30,60,90,180,0,0,0,,,,,,,,,,f,10,8,2,0,
10075,10075,city scrape,Quarto - Região Central do RJ.,2020-02-13,"Rio de Janeiro, Brazil",,,,f,,1.0,2.0,t,,Rio Comprido,Private room in rental unit,Private room,3,1.0,1.0,2.0,$500.00,2,30,2,2,30,30,t,28,58,88,363,1,0,0,2020-02-27,2020-02-27,4.0,5.0,5.0,5.0,5.0,4.0,4.0,f,1,0,1,0,0.02
10076,10076,city scrape,Quarto em frente a PRAIA no LEME,2020-02-14,"São Paulo, Brazil",within a few hours,65%,89%,f,Copacabana,2.0,3.0,t,"Copacabana, Rio de Janeiro, Brazil",Leme,Entire guest suite,Entire home/apt,2,1.0,1.0,2.0,$399.00,1,1125,1,6,1125,1125,t,10,22,31,200,10,2,0,2020-03-01,2024-06-02,4.3,4.4,4.7,4.2,4.1,4.7,4.4,f,2,2,0,0,0.17
10078,10078,city scrape,Penthouse with  panoramic waterfront view,2020-03-08,"Rio de Janeiro, Brazil",within an hour,100%,75%,f,,1.0,1.0,t,,Urca,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,$400.00,4,15,4,4,15,15,,19,49,73,73,0,0,0,,,,,,,,,,f,1,1,0,0,
10093,10093,city scrape,Attractive in Barra da Tijuca with a view | As1602,2020-10-07,"Rio de Janeiro, Brazil",,,,f,Copacabana,60.0,422.0,t,,Barra da Tijuca,Entire rental unit,Entire home/apt,4,2.0,2.0,3.0,"$1,459.00",1,1125,1,5,1125,1125,t,0,12,28,303,60,14,1,2020-05-31,2024-12-25,4.4,4.42,4.55,4.58,4.42,4.72,4.42,t,53,49,4,0,1.08
10096,10096,city scrape,Apartamento perto do Metro,2020-01-23,,a few days or more,10%,75%,f,Brás de Pina,10.0,11.0,t,"Irajá, Rio de Janeiro, Brazil",Irajá,Entire rental unit,Entire home/apt,2,1.0,2.0,1.0,$358.00,30,1125,30,30,1125,1125,t,23,53,83,83,0,0,0,,,,,,,,,,t,10,8,2,0,
10113,10113,city scrape,Quarto no coração da cidade!,2020-02-18,"Rio de Janeiro, Brazil",a few days or more,0%,0%,f,,1.0,1.0,f,"Botafogo, Rio de Janeiro, Brazil",Laranjeiras,Private room in rental unit,Private room,2,1.0,1.0,2.0,$500.00,1,4,1,1,4,4,t,23,53,83,83,3,0,0,2020-03-19,2023-01-01,5.0,5.0,4.67,5.0,5.0,4.33,4.67,f,1,0,1,0,0.05
10121,10121,city scrape,Apartamento em Copacabana. Melhor localização!,2020-03-11,"Santa Catarina, Brazil",within an hour,100%,94%,f,,2.0,2.0,t,"Copacabana, Rio de Janeiro, Brazil",Copacabana,Entire rental unit,Entire home/apt,4,1.0,1.0,4.0,"$1,000.00",2,1125,2,6,1125,1125,t,1,7,22,170,79,23,0,2020-11-28,2024-11-10,4.7,4.84,4.57,4.92,4.94,4.97,4.76,f,1,1,0,0,1.59
10127,10127,city scrape,Copacabana próximo a praia e ao metrô,2020-03-11,,,,,f,,1.0,1.0,f,,Copacabana,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,$359.00,1,365,1,1,365,365,t,0,0,0,180,5,0,0,2020-03-15,2021-01-16,5.0,4.6,5.0,4.8,5.0,4.8,4.2,f,1,1,0,0,0.09
10128,10128,city scrape,Alugo uma vaga para sexo feminino Recreio,2020-03-12,,,,,f,,1.0,1.0,f,,Recreio dos Bandeirantes,Private room in rental unit,Private room,1,1.0,1.0,1.0,"$1,500.00",30,1125,30,30,1125,1125,t,29,59,89,179,0,0,0,,,,,,,,,,t,1,0,1,0,
10133,10133,city scrape,Cobertura Duplex Recreio dos Bandeirantes,2020-02-19,,within a day,60%,31%,f,,1.0,1.0,t,"Recreio dos Bandeirantes, Rio de Janeiro, Brazil",Recreio dos Bandeirantes,Entire condo,Entire home/apt,6,3.0,3.0,3.0,$771.00,1,1125,1,1,1125,1125,t,1,1,19,19,65,2,0,2020-04-05,2024-09-15,4.75,4.85,4.92,4.97,4.82,4.8,4.58,f,1,1,0,0,1.13
10136,10136,city scrape,"COPACABANA, local tranquilo e seguro.",2020-02-19,,within a few hours,100%,67%,f,,1.0,1.0,f,"Copacabana, Rio de Janeiro, Brazil",Copacabana,Private room in rental unit,Private room,1,1.0,1.0,1.0,$277.00,3,1125,3,3,1125,1125,t,0,0,5,5,13,2,1,2020-02-26,2024-12-04,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,0,1,0,0.22
10137,10137,city scrape,"Casa de vila, praia de Copacabana, 2884",2020-02-20,,within an hour,95%,24%,f,Copacabana,13.0,15.0,f,"Copacabana, Rio de Janeiro, Brazil",Copacabana,Entire home,Entire home/apt,8,2.0,2.0,4.0,"$1,700.00",2,1125,4,4,1125,1125,t,30,59,81,356,3,1,0,2022-01-04,2024-02-17,5.0,5.0,4.33,5.0,5.0,4.67,4.33,f,10,9,1,0,0.08
10152,10152,city scrape,Casa de vila no Grajaú - RJ,2020-02-21,,a few days or more,0%,100%,f,,1.0,1.0,t,"Grajau, Rio de Janeiro, Brazil",Grajaú,Entire villa,Entire home/apt,12,3.0,5.0,5.0,"$3,100.00",3,5,3,3,5,5,t,30,60,90,180,3,1,0,2023-02-21,2024-01-21,5.0,4.67,5.0,5.0,4.33,4.67,5.0,f,1,1,0,0,0.13
10155,10155,city scrape,Fique confortavel nesse espaco com quarto grande .,2020-02-22,,within a day,50%,,f,,1.0,3.0,t,"Anil, Rio de Janeiro, Brazil",Anil,Entire home,Entire home/apt,3,1.0,1.0,1.0,$90.00,2,1125,2,2,1125,1125,t,28,58,88,363,1,0,0,2022-01-01,2022-01-01,1.0,1.0,1.0,1.0,1.0,4.0,1.0,f,1,1,0,0,0.03
10161,10161,city scrape,Flat no melhor lugar da Barra da Tijuca.,2020-03-06,"Rio de Janeiro, Brazil",within an hour,100%,77%,t,,1.0,2.0,t,,Barra da Tijuca,Entire serviced apartment,Entire home/apt,4,1.0,2.0,3.0,"$3,114.00",3,1125,4,4,1125,1125,t,12,31,61,336,22,6,0,2020-04-30,2024-09-24,4.77,4.64,4.73,4.95,4.91,4.95,4.64,f,1,1,0,0,0.39
10165,10165,city scrape,Kitnet Cantinho da Milene em Benfica Rj.,2020-02-23,,within an hour,100%,100%,t,,1.0,1.0,t,"Benfica, Rio de Janeiro, Brazil",Benfica,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$77.00,1,4,1,1,1125,1125,t,3,16,27,111,63,18,2,2020-06-12,2024-12-15,4.89,4.84,4.97,4.97,4.98,4.59,4.87,t,1,1,0,0,1.14
10166,10166,city scrape,Pequeno quarto com banheiro,2020-02-24,"Rio de Janeiro, Brazil",within an hour,80%,70%,f,,1.0,1.0,t,,Copacabana,Private room in rental unit,Private room,1,1.0,0.0,1.0,$200.00,1,365,1,1,365,365,t,26,56,78,258,0,0,0,,,,,,,,,,f,1,0,1,0,
10176,10176,city scrape,Suite ampla com varanda e mobília inclusa,2020-03-23,"Rio de Janeiro, Brazil",,,,f,,1.0,1.0,t,"Guaratiba, Rio de Janeiro, Brazil",Guaratiba,Private room in guest suite,Private room,2,1.0,1.0,2.0,$70.00,30,1125,30,30,1125,1125,t,28,58,88,88,0,0,0,,,,,,,,,,f,1,0,1,0,
10178,10178,city scrape,Apartamento na taquara (6 pessoas) O AP Queridinho,2020-03-17,,within an hour,100%,100%,f,,1.0,2.0,t,"Taquara, Rio de Janeiro, Brazil",Taquara,Entire rental unit,Entire home/apt,6,2.0,3.0,5.0,$336.00,2,75,2,2,1125,1125,t,0,0,0,0,89,10,1,2020-06-23,2024-12-04,4.96,4.93,4.97,4.96,4.94,4.79,4.91,t,1,1,0,0,1.62
