,Unnamed: 0,source,name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_identity_verified,neighbourhood,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
18139,18139,previous scrape,Suítes em Santa Teresa RJ 08,2022-12-08,,,,50%,f,Santa Teresa,12.0,12.0,f,,Santa Teresa,Private room in home,Private room,2,,,,,1,365,1,1,365,365,t,0,0,27,27,1,0,0,2023-01-01,2023-01-01,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,12,0,12,0,0.04
18141,18141,city scrape,Suítes em Santa Teresa RJ 09,2022-12-08,,,,50%,f,Santa Teresa,12.0,12.0,f,,Santa Teresa,Private room in home,Private room,2,1.0,1.0,1.0,$200.00,1,365,1,1,365,365,t,0,0,26,26,2,0,0,2023-02-18,2023-02-19,5.0,3.0,5.0,5.0,5.0,3.0,4.5,f,12,0,12,0,0.09
18143,18143,city scrape,Suítes em Santa Teresa RJ 10,2022-12-08,,,,50%,f,Santa Teresa,12.0,12.0,f,,Santa Teresa,Private room in home,Private room,2,1.0,1.0,1.0,$200.00,1,365,1,1,365,365,t,0,0,26,26,1,0,0,2023-02-21,2023-02-21,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,12,0,12,0,0.04
18145,18145,city scrape,Quarto exclusiv AP luxo 2 min da  Praia.,2020-02-28,"Rio de Janeiro, Brazil",a few days or more,33%,100%,f,Recreio dos Bandeirantes,1.0,1.0,t,"Rio de Janeiro, Brazil",Recreio dos Bandeirantes,Private room in condo,Private room,2,1.0,1.0,1.0,$380.00,2,365,2,2,1125,1125,t,25,55,85,360,2,0,0,2023-01-05,2023-01-27,4.5,5.0,4.5,5.0,5.0,5.0,4.5,f,1,0,1,0,0.08
18146,18146,city scrape,Room & Private Bathroom at 25m Copacabana Beach,2022-12-23,"Rio de Janeiro, Brazil",within an hour,100%,99%,t,Copacabana,1.0,2.0,f,"Rio de Janeiro, Brazil",Copacabana,Private room in rental unit,Private room,1,1.0,1.0,1.0,$174.00,1,365,1,4,365,365,t,4,14,31,302,120,51,3,2022-12-29,2024-12-25,4.88,4.82,4.92,4.92,4.89,4.98,4.83,f,1,0,1,0,4.92
18149,18149,city scrape,Leblon Soul: Suite com Ar Condicionado e vista Mar,2016-10-18,"Rio de Janeiro, Brazil",within an hour,100%,89%,t,Leblon,4.0,6.0,t,"Rio de Janeiro, Brazil",Leblon,Private room in rental unit,Private room,2,1.0,1.0,1.0,$838.00,2,1125,2,7,1125,1125,t,10,28,58,62,31,21,1,2023-01-22,2024-11-28,4.97,4.87,4.97,5.0,4.97,4.9,4.74,f,4,0,4,0,1.32
18151,18151,city scrape,Suite com vista para o mar,2022-12-05,"Rio de Janeiro, Brazil",within a day,82%,67%,f,Vidigal,6.0,9.0,t,,Vidigal,Private room in bed and breakfast,Private room,2,1.0,1.0,1.0,$286.00,3,365,1,3,365,365,t,22,50,70,345,9,3,0,2023-02-21,2024-11-23,4.78,4.44,4.22,4.33,5.0,4.0,4.56,f,6,1,4,1,0.4
18155,18155,city scrape,Casa com 2 suítes /lha da Gigoia,2022-12-20,,a few days or more,0%,,f,Barra da Tijuca,1.0,1.0,t,,Barra da Tijuca,Private room in home,Private room,2,2.0,2.0,2.0,$600.00,1,365,1,1,365,365,t,29,59,89,364,0,0,0,,,,,,,,,,f,1,0,1,0,
18157,18157,city scrape,Quarto Simples Centro do Rio,2019-03-13,"Rio de Janeiro, Brazil",a few days or more,0%,,f,Saúde,2.0,2.0,f,"Rio de Janeiro, Brazil",Centro,Private room in rental unit,Private room,3,1.0,1.0,2.0,$330.00,2,1125,2,2,1125,1125,t,29,59,89,364,1,0,0,2023-02-22,2023-02-22,5.0,5.0,4.0,4.0,5.0,5.0,5.0,f,2,0,2,0,0.04
18161,18161,city scrape,Quarto de Casal com vista pro mar,2022-12-05,"Rio de Janeiro, Brazil",within a day,82%,67%,f,Vidigal,6.0,9.0,t,,Vidigal,Private room in bed and breakfast,Private room,2,1.0,1.0,1.0,$236.00,4,365,3,3,365,365,t,3,3,20,295,16,8,0,2023-01-03,2024-11-23,4.5,4.25,4.25,4.31,4.81,4.31,4.13,f,6,1,4,1,0.66
18170,18170,city scrape,"Quarto na Tijuca/Maracanã, próx metrô Saens Pena",2020-12-07,"Rio de Janeiro, Brazil",within an hour,100%,83%,t,Maracanã,1.0,1.0,t,"Rio de Janeiro, Brazil",Maracanã,Private room in rental unit,Private room,1,1.0,1.0,2.0,$202.00,2,180,2,2,180,180,t,18,21,45,45,56,22,1,2022-12-30,2024-12-01,5.0,4.98,5.0,5.0,5.0,4.96,4.96,f,1,0,1,0,2.3
18176,18176,previous scrape,Hotel Nacional,2022-11-21,,within a day,50%,,f,São Conrado,1.0,1.0,f,,São Conrado,Room in hotel,Private room,4,,1.0,,,7,7,7,7,7,7,t,0,0,0,0,1,0,0,2023-02-26,2023-02-26,5.0,5.0,4.0,5.0,5.0,4.0,5.0,t,1,0,1,0,0.04
18187,18187,city scrape,Suítes em Santa Teresa RJ 01,2022-12-08,,,,50%,f,Santa Teresa,12.0,12.0,f,,Rio Comprido,Private room in home,Private room,2,1.0,1.0,1.0,$200.00,1,365,1,1,365,365,t,0,0,26,26,3,0,0,2023-01-03,2023-02-22,3.67,4.33,3.33,4.67,5.0,2.33,3.67,f,12,0,12,0,0.12
18212,18212,city scrape,"Suíte Santa Teresa, fácil acesso",2022-12-25,,a few days or more,0%,0%,f,Santa Teresa,1.0,1.0,f,"Rio de Janeiro, Brazil",Santa Teresa,Private room in home,Private room,2,1.0,1.0,1.0,$190.00,1,15,1,1,15,15,t,23,52,74,348,4,0,0,2023-02-13,2023-03-26,5.0,5.0,5.0,4.75,4.5,4.75,5.0,f,1,0,1,0,0.18
18219,18219,city scrape,Hotel de luxo na Barra da Tijuca,2022-12-10,"Rio de Janeiro, Brazil",a few days or more,0%,0%,f,Indianópolis,2.0,3.0,t,,Barra da Tijuca,Room in hotel,Private room,4,1.0,1.0,1.0,$800.00,3,365,3,3,1125,1125,t,25,55,85,360,0,0,0,,,,,,,,,,f,1,0,1,0,
18231,18231,city scrape,ilha da gigoia no metrô Barra da Tijuca RJ praia,2016-02-28,"Rio de Janeiro, Brazil",within a few hours,100%,100%,f,Barra da Tijuca,3.0,5.0,t,"Rio de Janeiro, Brazil",Barra da Tijuca,Private room in rental unit,Private room,1,1.0,1.0,1.0,$201.00,1,365,1,1,365,365,t,19,49,79,354,5,3,0,2023-01-03,2024-09-22,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,3,0,3,0,0.21
18232,18232,city scrape,Apartamento em Ribeira Ilha,2017-08-04,"Rio de Janeiro, Brazil",within a few hours,100%,86%,f,Ribeira,1.0,1.0,t,"Rio de Janeiro, Brazil",Ribeira,Private room in condo,Private room,4,1.0,2.0,4.0,$189.00,2,1125,2,2,1125,1125,t,30,60,90,365,9,5,0,2023-01-28,2024-05-31,4.44,4.67,4.33,4.89,4.89,4.44,4.56,f,1,0,1,0,0.39
18236,18236,city scrape,"Apartamento, posto seis, divisa com arpoador.",2019-12-21,"State of Rio de Janeiro, Brazil",within an hour,100%,38%,f,Copacabana,1.0,1.0,f,,Copacabana,Private room in rental unit,Private room,3,1.0,1.0,3.0,$203.00,1,365,1,1,365,365,t,21,51,74,349,19,10,0,2023-02-23,2024-10-23,4.47,4.42,4.58,4.95,4.89,4.95,4.47,f,1,0,1,0,0.84
18241,18241,city scrape,"Quarto inteiro, Com varanda Quadra da Praia",2022-12-13,,within a few hours,80%,74%,f,Copacabana,4.0,5.0,t,,Copacabana,Private room in rental unit,Private room,1,1.0,1.0,1.0,$160.00,1,365,1,1,365,365,t,23,28,49,324,26,3,0,2023-01-01,2024-11-16,4.85,4.81,4.77,4.92,4.85,4.92,4.62,f,4,0,4,0,1.07
18248,18248,city scrape,Quarto melhor região de Ipanema,2017-01-22,"Rio de Janeiro, Brazil",within a few hours,75%,50%,f,Ipanema,3.0,7.0,t,,Ipanema,Private room in rental unit,Private room,2,1.0,1.0,1.0,$300.00,2,365,2,2,365,365,t,21,51,77,352,3,2,0,2023-11-20,2024-02-16,5.0,4.67,5.0,5.0,5.0,5.0,4.33,f,2,1,1,0,0.22
18250,18250,city scrape,Suítes em Santa Teresa RJ 02,2022-12-08,,,,50%,f,Santa Teresa,12.0,12.0,f,,Rio Comprido,Private room in home,Private room,2,1.0,1.0,1.0,$200.00,1,365,1,1,365,365,t,0,0,26,26,5,1,0,2023-02-21,2024-01-03,4.8,4.8,4.8,4.8,4.8,3.8,4.6,f,12,0,12,0,0.22
18251,18251,previous scrape,Suítes em Santa Teresa RJ 04,2022-12-08,,,,50%,f,Santa Teresa,12.0,12.0,f,,Rio Comprido,Private room in home,Private room,2,,,,,1,365,1,1,365,365,t,0,0,27,27,1,0,0,2023-11-05,2023-11-05,5.0,5.0,5.0,5.0,5.0,3.0,5.0,f,12,0,12,0,0.07
18252,18252,city scrape,Suítes em Santa Teresa RJ 05,2022-12-08,,,,50%,f,Santa Teresa,12.0,12.0,f,,Rio Comprido,Private room in home,Private room,2,1.0,1.0,1.0,$200.00,1,365,1,1,365,365,t,0,0,26,26,0,0,0,,,,,,,,,,f,12,0,12,0,
18253,18253,city scrape,Suítes em Santa Teresa RJ 06,2022-12-08,,,,50%,f,Santa Teresa,12.0,12.0,f,,Rio Comprido,Private room in home,Private room,2,1.0,1.0,1.0,$200.00,1,365,1,1,365,365,t,0,0,26,26,1,0,0,2023-02-22,2023-02-22,5.0,5.0,4.0,5.0,5.0,4.0,5.0,f,12,0,12,0,0.04
18257,18257,city scrape,Casa da Krystel,2012-06-23,"Rio de Janeiro, Brazil",within an hour,100%,92%,t,Copacabana,3.0,4.0,t,"Rio de Janeiro, Brazil",Botafogo,Private room in rental unit,Private room,2,1.0,1.0,1.0,$786.00,3,15,1,5,15,15,t,23,44,44,44,5,0,0,2023-01-22,2023-04-12,4.8,4.6,4.8,4.8,4.8,5.0,4.8,f,3,2,1,0,0.21
18258,18258,city scrape,"Quarto Santa Teresa Mobiliado, prox Metrô   Wi-Fi.",2018-03-30,"Rio de Janeiro, Brazil",within an hour,100%,,f,Santa Teresa,1.0,7.0,f,,Santa Teresa,Private room in rental unit,Private room,1,1.0,0.0,1.0,$150.00,5,30,6,10,30,30,t,19,19,19,19,0,0,0,,,,,,,,,,f,1,0,1,0,
18260,18260,city scrape,Quarto Botafogo perto praia Copa,2018-07-16,"Rio de Janeiro, Brazil",within a day,56%,83%,t,Botafogo,21.0,27.0,t,,Botafogo,Private room in home,Private room,1,5.0,1.0,1.0,$107.00,20,365,20,20,365,365,t,20,41,59,59,9,1,0,2023-01-01,2024-01-02,4.78,4.78,4.33,4.89,4.89,4.67,4.22,t,21,1,20,0,0.37
18262,18262,city scrape,Quarto Flamengo próximo METRÔ até 3 pessoas,2020-02-08,,within a day,70%,71%,f,Flamengo,2.0,3.0,t,,Flamengo,Private room in rental unit,Private room,3,2.0,1.0,2.0,$500.00,1,365,1,1,365,365,t,26,32,32,32,7,6,0,2023-11-05,2024-11-19,5.0,4.86,4.86,5.0,5.0,5.0,4.71,f,2,0,2,0,0.5
18269,18269,city scrape,Room to rent  Ipanema spacious,2012-04-10,"Paris, France",,,63%,t,Copacabana,2.0,3.0,t,"Rio de Janeiro, Brazil",Copacabana,Private room in rental unit,Private room,2,1.0,1.0,1.0,$401.00,2,45,2,2,45,45,t,0,11,30,305,10,4,0,2023-01-15,2024-06-03,5.0,5.0,5.0,5.0,5.0,4.7,4.8,f,2,1,1,0,0.42
18273,18273,city scrape,Quarto até 3 pessoas  próximo Metrô Flamengo,2020-02-08,,within a day,70%,71%,f,Flamengo,2.0,3.0,t,"Rio de Janeiro, Brazil",Flamengo,Private room in rental unit,Private room,3,1.5,1.0,1.0,$436.00,1,365,1,1,365,365,t,26,56,64,290,7,5,0,2023-02-04,2024-09-22,5.0,5.0,4.86,5.0,5.0,5.0,4.71,f,2,0,2,0,0.3
18274,18274,city scrape,Suíte do sobrado.,2014-06-23,"Aparecida de Goiânia, Brazil",within a few hours,90%,100%,f,Brás de Pina,3.0,9.0,t,,Brás de Pina,Private room in bed and breakfast,Private room,4,1.0,1.0,2.0,$125.00,2,90,2,2,1125,1125,t,26,56,86,86,3,2,0,2023-12-11,2024-02-17,5.0,4.67,5.0,4.67,3.67,4.33,5.0,t,3,0,3,0,0.23
18275,18275,previous scrape,hostel Tavares Bastos 4,2015-08-31,"Rio de Janeiro, Brazil",within a few hours,100%,40%,f,Catete,5.0,5.0,t,,Catete,Private room in bed and breakfast,Private room,2,,1.0,,,4,30,3,3,30,30,t,21,50,69,69,0,0,0,,,,,,,,,,f,5,0,5,0,
18276,18276,city scrape,Conforto a 20 metros da praia.,2016-10-27,"State of Rio de Janeiro, Brazil",within an hour,100%,47%,,Leme,4.0,4.0,t,"Rio de Janeiro, Brazil",Leme,Private room in rental unit,Private room,2,2.0,1.0,1.0,$411.00,1,365,1,1,365,365,t,13,43,68,343,36,24,0,2023-01-02,2024-05-06,4.83,4.78,4.61,4.94,4.89,4.94,4.75,f,2,0,2,0,1.49
18281,18281,city scrape,Pousada Barra Mar,2019-09-26,,within a few hours,100%,100%,t,Barra da Tijuca,3.0,3.0,f,,Barra da Tijuca,Private room in bed and breakfast,Private room,2,1.0,1.0,2.0,$450.00,1,365,1,1,365,365,t,28,58,88,363,1,0,0,2023-11-05,2023-11-05,5.0,5.0,5.0,,5.0,5.0,5.0,t,3,1,2,0,0.07
18288,18288,city scrape,Quartos individuais em Botafogo,2018-07-16,"Rio de Janeiro, Brazil",within a day,56%,83%,t,Botafogo,21.0,27.0,t,"Rio de Janeiro, Brazil",Botafogo,Private room in home,Private room,1,3.0,1.0,1.0,$295.00,20,365,20,20,365,365,t,30,60,90,90,11,1,0,2023-01-02,2024-02-13,4.73,4.64,4.55,4.91,5.0,4.82,4.82,f,21,1,20,0,0.45
18289,18289,city scrape,"Suíte em Casa com varanda -  ""gay friendly""",2016-01-07,"Rio de Janeiro, Brazil",within an hour,100%,100%,t,Copacabana,3.0,10.0,t,,Copacabana,Private room in home,Private room,2,1.0,1.0,1.0,$644.00,4,30,2,4,1125,1125,t,12,14,14,14,41,14,0,2023-01-07,2024-06-17,4.98,4.98,4.98,5.0,5.0,4.8,4.95,t,3,0,3,0,1.7
18297,18297,city scrape,Sofá cama de casal,2019-03-15,"Rio de Janeiro, Brazil",within an hour,99%,61%,f,Copacabana,25.0,47.0,t,,Ipanema,Private room in rental unit,Private room,4,1.0,1.0,1.0,$110.00,1,365,1,1,365,365,t,20,49,60,335,6,3,0,2023-01-07,2024-10-26,3.67,4.0,4.33,4.0,4.67,4.33,3.83,f,25,6,19,0,0.25
18302,18302,city scrape,Quarto em Apartamento Silencioso,2021-04-06,Brazil,,,,f,Recreio dos Bandeirantes,1.0,1.0,t,,Recreio dos Bandeirantes,Private room in rental unit,Private room,2,1.0,1.0,1.0,$325.00,3,365,3,3,365,365,t,29,59,89,364,2,0,0,2023-01-02,2023-02-21,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,0,1,0,0.08
18303,18303,city scrape,Suíte de frente para o Pão de Açúcar,2019-08-15,"Rio de Janeiro, Brazil",within an hour,100%,99%,f,Copacabana,6.0,6.0,t,,Laranjeiras,Private room in casa particular,Private room,4,1.0,1.0,2.0,$299.00,1,80,1,1,80,80,t,17,46,63,63,51,22,0,2023-02-22,2024-11-19,4.59,4.57,4.73,4.61,4.69,4.75,4.47,f,6,3,3,0,2.27
18309,18309,city scrape,Bedroom in front of Leme Beach,2015-08-08,"State of Rio de Janeiro, Brazil",within a few hours,100%,74%,f,Leme,1.0,2.0,t,"Rio de Janeiro, Brazil",Leme,Private room in rental unit,Private room,2,1.0,1.0,1.0,$294.00,2,365,2,6,365,365,t,7,15,37,43,46,20,0,2023-01-08,2024-11-25,4.8,4.8,4.76,4.96,4.98,4.96,4.7,f,1,0,1,0,1.92
18311,18311,city scrape,suite conforto,2022-12-28,"Rio de Janeiro, Brazil",,,100%,f,Recreio dos Bandeirantes,1.0,1.0,f,,Recreio dos Bandeirantes,Private room in rental unit,Private room,1,1.0,1.0,1.0,$250.00,1,365,1,1,365,365,t,30,60,90,365,0,0,0,,,,,,,,,,t,1,0,1,0,
18314,18314,city scrape,Quarto no Flamengo/L. do Machado,2012-12-05,"Rio de Janeiro, Brazil",within a few hours,90%,100%,f,Flamengo,6.0,6.0,t,,Flamengo,Private room in rental unit,Private room,2,1.0,1.0,1.0,$493.00,5,365,5,5,365,365,t,21,51,75,350,1,0,0,2023-02-23,2023-02-23,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,6,1,5,0,0.04
18328,18328,city scrape,Apartamento no parque olímpico,2019-12-12,"State of Rio de Janeiro, Brazil",within an hour,80%,59%,f,Jacarepaguá,7.0,8.0,t,"Rio de Janeiro, Brazil",Jacarepaguá,Private room in rental unit,Private room,2,1.0,1.0,1.0,$450.00,1,365,1,1,365,365,t,29,59,89,364,2,1,0,2023-02-20,2024-09-15,5.0,4.5,4.5,5.0,5.0,5.0,5.0,f,7,0,7,0,0.09
18329,18329,city scrape,Quarto confortável ao lado do Copacabana Palace,2016-08-15,"Rio de Janeiro, Brazil",within an hour,100%,100%,t,Copacabana,2.0,5.0,t,,Copacabana,Private room in rental unit,Private room,2,1.0,1.0,2.0,$464.00,2,365,2,3,365,365,t,25,51,78,326,48,21,1,2023-01-31,2024-12-03,5.0,5.0,4.98,5.0,5.0,4.98,4.9,f,2,0,2,0,2.06
18336,18336,city scrape,Suítes em Santa Teresa RJ 03,2022-12-08,,,,50%,f,Santa Teresa,12.0,12.0,f,,Santa Teresa,Private room in home,Private room,2,1.0,1.0,1.0,$200.00,1,365,1,1,365,365,t,0,0,26,26,1,0,0,2023-02-25,2023-02-25,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,12,0,12,0,0.04
18342,18342,city scrape,"Quarto, apartamento Copacabana",2022-12-27,,within a few hours,89%,93%,t,Copacabana,1.0,1.0,f,,Copacabana,Private room in rental unit,Private room,2,1.0,1.0,1.0,$325.00,2,365,2,5,365,365,t,10,38,64,68,11,5,0,2023-02-22,2024-11-17,5.0,5.0,4.82,5.0,5.0,5.0,4.64,f,1,0,1,0,0.49
18343,18343,previous scrape,Quarto em apartamento/ Copacabana,2022-12-27,,,,80%,f,Copacabana,2.0,3.0,t,"Rio de Janeiro, Brazil",Copacabana,Private room in rental unit,Private room,2,,,,,3,10,3,3,10,10,t,0,0,0,0,1,0,0,2023-11-11,2023-11-11,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,0,2,0,0.07
18349,18349,city scrape,Sofá disponível para RIR em sala de estar.,2016-05-29,"Rio de Janeiro, Brazil",within a day,50%,0%,f,Barra da Tijuca,2.0,2.0,t,,Barra da Tijuca,Private room in rental unit,Private room,1,1.0,1.0,1.0,$200.00,2,3,2,2,3,3,t,26,56,86,86,0,0,0,,,,,,,,,,f,1,0,1,0,
18351,18351,city scrape,Suíte grande no Flamengo,2018-03-05,"Rio de Janeiro, Brazil",within a few hours,89%,88%,f,Flamengo,2.0,4.0,f,"Flamengo, Rio de Janeiro,  Rio de Janeiro, Brazil",Laranjeiras,Private room in rental unit,Private room,2,1.0,1.0,1.0,$229.00,1,20,1,1,20,20,t,23,53,78,83,13,6,0,2023-06-11,2024-09-22,5.0,4.92,4.85,5.0,5.0,5.0,4.92,f,2,0,2,0,0.69
18354,18354,city scrape,Suíte grande em Copacabana,2016-06-21,"State of Rio de Janeiro, Brazil",within a day,60%,27%,f,Copacabana,4.0,4.0,t,,Copacabana,Private room in rental unit,Private room,2,2.0,1.0,1.0,$890.00,1,15,1,1,15,15,t,29,59,83,358,4,1,0,2023-01-02,2024-02-13,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,4,0,4,0,0.17
18359,18359,city scrape,Juntinho da praia/ posto 6 de Copacabana c/garagem,2022-12-26,,within an hour,100%,,f,Copacabana,1.0,2.0,t,"Rio de Janeiro, Brazil",Copacabana,Private room in rental unit,Private room,5,1.5,0.0,1.0,"$2,980.00",3,10,3,3,10,10,t,29,59,89,89,1,0,0,2023-01-01,2023-01-01,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,0,1,0,0.04
18370,18370,city scrape,alugo quartos,2022-12-29,"Muriaé, Brazil",a few days or more,0%,0%,f,Copacabana,2.0,3.0,t,"Rio de Janeiro, Brazil",Copacabana,Private room in rental unit,Private room,4,1.0,2.0,3.0,$140.00,1,365,1,1,365,365,t,25,55,81,356,0,0,0,,,,,,,,,,f,2,0,2,0,
18371,18371,city scrape,dois quartos de casal em Muriaé Minas Gerais,2022-12-29,"Muriaé, Brazil",a few days or more,0%,0%,f,Copacabana,2.0,3.0,t,,Copacabana,Private room in earthen home,Private room,4,1.0,2.0,3.0,$362.00,2,365,2,2,365,365,t,24,54,73,348,4,0,0,2023-01-15,2023-03-05,4.5,4.5,4.5,4.75,5.0,5.0,4.75,f,2,0,2,0,0.17
18372,18372,previous scrape,Alugo Quarto,2022-12-30,,a few days or more,0%,50%,f,Tijuca,3.0,3.0,t,,Tijuca,Private room in rental unit,Private room,1,,,,,1,365,1,1,365,365,t,29,59,89,364,0,0,0,,,,,,,,,,f,3,0,3,0,
18373,18373,city scrape,"Quarto em casa com varanda - ""gay friendly""",2016-01-07,"Rio de Janeiro, Brazil",within an hour,100%,100%,t,Copacabana,3.0,10.0,t,,Copacabana,Private room in home,Private room,1,1.0,1.0,2.0,$709.00,4,365,4,4,1125,1125,t,8,8,8,8,25,17,0,2023-01-08,2024-11-20,4.88,4.96,4.96,4.84,4.96,4.72,4.92,t,3,0,3,0,1.04
18379,18379,city scrape,Quarto em Botafogo pra Carnaval perto Copacabana,2018-07-16,"Rio de Janeiro, Brazil",within a day,56%,83%,t,Botafogo,21.0,27.0,t,,Botafogo,Private room in home,Private room,1,2.0,1.0,1.0,$235.00,20,365,20,20,365,365,t,24,54,83,83,5,0,0,2023-01-01,2023-11-20,4.6,4.6,4.6,4.8,5.0,5.0,4.6,f,21,1,20,0,0.21
18385,18385,city scrape,Pousada Mar da Barra,2019-09-26,,within a few hours,100%,100%,t,Barra da Tijuca,3.0,3.0,f,,Barra da Tijuca,Private room in bed and breakfast,Private room,2,1.0,1.0,2.0,$450.00,1,1125,1,1,1125,1125,t,28,58,88,363,2,1,0,2023-09-03,2024-09-22,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,3,1,2,0,0.12
18386,18386,city scrape,Quarto em AP São Salva,2016-01-18,"Rio de Janeiro, Brazil",a few days or more,30%,6%,f,Laranjeiras,2.0,2.0,t,"Rio de Janeiro, Brazil",Laranjeiras,Private room in rental unit,Private room,2,1.5,1.0,1.0,$165.00,2,15,2,2,15,15,t,13,43,63,63,1,0,0,2023-01-27,2023-01-27,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,1,1,0,0.04
18387,18387,city scrape,Canto do Feijão 1,2023-01-03,"Rio de Janeiro, Brazil",within an hour,100%,100%,f,Copacabana,2.0,2.0,t,,Copacabana,Private room in rental unit,Private room,2,1.0,1.0,1.0,$336.00,4,365,4,5,365,365,t,25,55,79,169,5,3,0,2023-02-24,2024-09-16,5.0,5.0,4.8,5.0,5.0,5.0,5.0,f,2,0,2,0,0.22
18395,18395,city scrape,lugar tranquilo do posto6,2019-12-28,"Rio de Janeiro, Brazil",within an hour,100%,92%,f,Copacabana,3.0,3.0,t,,Copacabana,Private room in rental unit,Private room,1,2.0,2.0,2.0,$400.00,3,365,3,3,365,365,t,28,56,72,346,1,1,0,2024-09-02,2024-09-02,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,0,2,0,0.25
18409,18409,city scrape,Quarto em castelinho antigo em Santa Teresa,2016-05-18,"Rio de Janeiro, Brazil",within a few hours,100%,100%,f,Santa Teresa,1.0,1.0,t,,Santa Teresa,Private room in home,Private room,2,1.0,1.0,1.0,$209.00,2,21,2,2,21,21,t,26,56,86,86,12,7,0,2023-02-22,2024-11-17,4.83,4.75,4.92,5.0,5.0,4.75,4.75,f,1,0,1,0,0.53
18424,18424,previous scrape,Quarto privativo em copacabana 2,2022-07-05,"Rio de Janeiro, Brazil",within an hour,100%,86%,,Copacabana,8.0,11.0,t,"Rio de Janeiro, Brazil",Copacabana,Private room in home,Private room,3,,1.0,,,3,12,3,3,12,12,t,0,0,0,0,12,5,0,2023-02-24,2024-07-19,4.92,5.0,4.92,5.0,5.0,5.0,4.83,f,7,4,3,0,0.53
18425,18425,city scrape,Quarto privativo: Apto próx metrô Tijuca c garagem,2018-05-03,"Rio de Janeiro, Brazil",within a day,90%,57%,f,Vila Isabel,3.0,4.0,t,,Tijuca,Private room in rental unit,Private room,4,2.0,1.0,2.0,$271.00,5,180,5,5,180,180,t,28,34,34,198,16,0,0,2023-01-17,2023-07-18,4.94,5.0,4.88,4.94,5.0,5.0,5.0,f,3,1,2,0,0.68
18430,18430,city scrape,Recanto nas ilhas da Barra,2023-01-04,"Rio de Janeiro, Brazil",within an hour,100%,100%,f,Barra da Tijuca,1.0,1.0,t,"Rio de Janeiro, Brazil",Itanhangá,Private room in home,Private room,2,1.0,1.0,1.0,$643.00,2,365,2,2,365,365,t,27,57,87,87,5,2,0,2023-02-19,2024-09-16,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,1,0,1,0,0.22
18438,18438,previous scrape,Quarto privativo em copacabana 1,2022-07-05,"Rio de Janeiro, Brazil",within an hour,100%,86%,,Copacabana,8.0,11.0,t,"Rio de Janeiro, Brazil",Copacabana,Private room in home,Private room,2,,1.0,,,3,6,3,3,6,6,t,0,0,0,0,18,6,0,2023-02-20,2024-07-25,4.94,4.94,4.72,4.94,5.0,4.83,4.83,f,7,4,3,0,0.8
18440,18440,city scrape,"Quartos com banheiros ex,em casa linda no humaitá",2014-03-31,"Rio, Brazil",within a few hours,96%,31%,f,Humaitá,2.0,3.0,f,,Humaitá,Private room in home,Private room,2,1.0,1.0,1.0,$379.00,2,365,1,2,365,365,t,24,54,77,77,1,1,0,2024-10-31,2024-10-31,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,0,2,0,0.52
18448,18448,city scrape,Quarto de casal com vista linda,2014-05-05,"State of Rio de Janeiro, Brazil",a few days or more,0%,0%,f,Barra de Guaratiba,1.0,2.0,t,,Barra de Guaratiba,Private room in casa particular,Private room,2,1.0,1.0,1.0,$150.00,2,1125,2,4,1125,1125,t,29,59,89,89,2,0,0,2023-01-16,2023-01-22,4.0,4.5,4.5,4.5,4.5,5.0,4.0,f,1,0,1,0,0.08
18454,18454,city scrape,Quarto espaçoso em cobertura,2020-10-19,"Rio de Janeiro, Brazil",,,,f,Botafogo,3.0,3.0,t,,Botafogo,Private room in rental unit,Private room,1,2.0,1.0,1.0,$250.00,300,365,300,300,365,365,t,29,59,89,364,0,0,0,,,,,,,,,,f,1,0,1,0,
