,Unnamed: 0,source,name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_identity_verified,neighbourhood,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,precio_usd
30593,30593,city scrape,5 minutos da Praia e Metrô- Coração de Copacabana,2024-05-24,"Rio de Janeiro, Brazil",within an hour,100%,96%,f,Copacabana,7.0,9.0,t,"Rio de Janeiro, Brazil",Copacabana,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,663.0,4,365,1,4,365,365,t,16,46,76,166,1,1,1,2024-12-21,2024-12-21,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,5,5,0,0,1.0,112.71000000000001
30596,30596,city scrape,"Must Copacabana - 4 Guests, Cozy and beach",2015-03-28,"Rio de Janeiro, Brazil",within an hour,100%,100%,f,Copacabana,83.0,94.0,t,"Rio de Janeiro, Brazil",Copacabana,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,1176.0,2,90,2,3,90,90,t,17,40,70,344,1,1,0,2024-10-28,2024-10-28,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,73,71,2,0,0.48,199.92000000000002
30597,30597,city scrape,Casa da Pedra Bonita São Conrado vista mar,2024-04-30,"Rio de Janeiro, Brazil",within an hour,100%,100%,f,São Conrado,7.0,8.0,t,,São Conrado,Entire home,Entire home/apt,3,1.0,1.0,2.0,415.0,2,28,2,2,28,28,t,24,54,76,256,0,0,0,,,,,,,,,,t,7,4,3,0,,70.55000000000001
30598,30598,city scrape,Suíte luxo Barra Olímpica,2017-07-03,"Rio de Janeiro, Brazil",within an hour,100%,77%,f,Jacarepaguá,2.0,3.0,t,,Camorim,Entire rental unit,Entire home/apt,2,1.0,1.0,3.0,263.0,2,365,2,2,365,365,t,19,49,79,259,1,1,0,2024-08-19,2024-08-19,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,2,2,0,0,0.23,44.71
30599,30599,city scrape,Flat simples perto da praia - Copa,2024-05-25,"Saquarema, Brazil",within an hour,100%,92%,f,Copacabana,5.0,5.0,t,,Copacabana,Entire rental unit,Entire home/apt,5,1.0,1.0,4.0,1043.0,1,365,1,3,365,365,t,6,18,24,139,6,6,1,2024-07-21,2024-12-02,4.67,4.83,4.5,4.83,5.0,5.0,4.83,t,1,1,0,0,1.12,177.31
30604,30604,city scrape,Pé na areia Copacabana,2015-07-28,"Rio de Janeiro, Brazil",within an hour,100%,96%,f,Copacabana,19.0,20.0,t,,Copacabana,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,562.0,2,365,1,5,365,365,t,1,13,17,170,11,11,0,2024-08-14,2024-11-21,4.82,5.0,4.91,4.91,5.0,4.91,4.73,t,19,19,0,0,2.41,95.54
30612,30612,city scrape,Eco Paradise,2024-05-10,"Rio de Janeiro, Brazil",within an hour,100%,100%,t,Ipanema,4.0,7.0,t,,Gávea,Earthen home,Entire home/apt,2,1.0,1.0,1.0,629.0,2,365,2,2,365,365,t,24,54,84,264,2,2,0,2024-11-03,2024-11-16,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,4,4,0,0,1.09,106.93
30616,30616,city scrape,Quarto com banheiro privado e varanda(Suíte D),2018-11-19,"Rio de Janeiro, Brazil",within an hour,100%,95%,t,Barra da Tijuca,5.0,5.0,t,,Camorim,Private room in rental unit,Private room,2,1.0,1.0,2.0,230.0,1,365,1,1,365,365,t,2,2,2,2,1,1,0,2024-07-14,2024-07-14,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,4,2,2,0,0.18,39.1
30618,30618,city scrape,Copa Comfort 1 bedroom,2012-11-26,"Rio de Janeiro, Brazil",within an hour,100%,92%,t,Copacabana,49.0,179.0,t,,Copacabana,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,674.0,3,90,3,7,90,90,t,3,15,37,49,9,9,2,2024-06-04,2024-12-10,5.0,4.89,4.78,4.89,4.89,5.0,5.0,t,42,42,0,0,1.3,114.58000000000001
30620,30620,city scrape,Newly decorated 150m from the beach | GC 50/101,2013-04-19,"Rio de Janeiro, Brazil",within an hour,98%,99%,f,Vidigal,247.0,431.0,t,"Rio de Janeiro, Brazil",Ipanema,Entire rental unit,Entire home/apt,4,3.0,2.0,2.0,1420.0,1,90,1,5,90,90,t,1,28,33,307,9,9,1,2024-07-03,2024-12-19,4.89,4.89,5.0,4.78,4.89,5.0,4.89,t,241,241,0,0,1.51,241.4
30621,30621,city scrape,2-Bedrooms 170m from Copacabana Beach | FS 42/505,2013-04-19,"Rio de Janeiro, Brazil",within an hour,98%,99%,f,Vidigal,247.0,431.0,t,"Rio de Janeiro, Brazil",Copacabana,Entire rental unit,Entire home/apt,5,2.0,2.0,3.0,699.0,1,90,1,5,90,90,t,0,21,26,301,13,13,1,2024-06-03,2024-12-02,4.85,4.92,4.92,4.85,4.92,4.77,4.77,t,241,241,0,0,1.87,118.83000000000001
30624,30624,city scrape,Apartamento novo no Centro do Rio | Lobie,2024-05-13,,within an hour,100%,97%,f,Centro,14.0,14.0,t,,Centro,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,603.0,1,365,1,3,365,365,t,29,59,85,360,1,1,0,2024-09-17,2024-09-17,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,14,14,0,0,0.29,102.51
30625,30625,city scrape,Suíte Corações Barra Olímpica/Jeunesse/Riocentro,2019-09-22,"Rio de Janeiro, Brazil",within an hour,100%,99%,,Jacarepaguá,14.0,17.0,t,,Camorim,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,306.0,1,365,1,4,365,365,t,17,47,77,77,10,10,1,2024-06-21,2024-12-01,4.7,5.0,4.8,5.0,5.0,4.9,4.6,t,8,8,0,0,1.58,52.02
30628,30628,city scrape,Jump in - Studio with terrace and shower,2021-04-15,"Rio de Janeiro, Brazil",within an hour,100%,99%,f,Copacabana,21.0,43.0,t,,Copacabana,Entire rental unit,Entire home/apt,3,1.0,2.0,3.0,1731.0,2,364,2,5,364,364,t,0,0,0,89,0,0,0,,,,,,,,,,t,17,17,0,0,,294.27000000000004
30629,30629,city scrape,apart 2 quartos na barra  RJ,2023-12-13,"Caxias do Sul, Brazil",within an hour,100%,97%,t,Barra Olímpica,1.0,1.0,t,,Camorim,Entire condo,Entire home/apt,4,1.0,2.0,3.0,264.0,2,365,1,2,1125,1125,t,5,7,13,144,20,20,4,2024-08-09,2024-12-13,5.0,4.95,5.0,5.0,5.0,4.7,4.9,t,1,1,0,0,4.26,44.88
30632,30632,city scrape,Coberura com Piscina Aquecida no Recreio,2017-09-20,"Rio de Janeiro, Brazil",within an hour,100%,96%,,Recreio dos Bandeirantes,8.0,12.0,t,,Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,6,2.0,3.0,2.0,1904.0,2,30,2,5,1125,1125,t,7,7,29,29,2,2,2,2024-11-27,2024-12-12,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,4,4,0,0,2.0,323.68
30644,30644,city scrape,Your Oasis with a view of Ilha da Gigoia,2020-08-05,"State of Rio de Janeiro, Brazil",within an hour,100%,100%,f,Barra da Tijuca,4.0,5.0,t,,Barra da Tijuca,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,751.0,2,30,2,4,4,30,t,21,47,77,204,8,8,1,2024-05-30,2024-12-16,5.0,5.0,5.0,5.0,5.0,4.75,4.75,t,1,1,0,0,1.13,127.67000000000002
30646,30646,city scrape,Selfie Tech Copacabana by Housi,2015-01-30,"Rio de Janeiro, Brazil",within an hour,98%,100%,f,Copacabana,82.0,91.0,t,,Copacabana,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,526.0,1,365,1,1,365,365,t,7,20,38,70,15,15,3,2024-06-24,2024-12-13,4.53,4.8,4.67,4.93,4.93,4.6,4.6,t,81,81,0,0,2.41,89.42
30647,30647,city scrape,Ótima localização em Ipanema/RJ,2024-04-29,,within an hour,100%,96%,f,Ipanema,1.0,1.0,t,,Ipanema,Entire rental unit,Entire home/apt,4,2.0,2.0,3.0,1857.0,3,60,3,3,60,60,t,10,31,51,135,11,11,1,2024-06-03,2024-12-02,4.91,4.73,4.82,4.91,4.82,4.91,4.91,t,1,1,0,0,1.58,315.69
30648,30648,city scrape,Maravilhoso 3 Quartos no Arpoador,2015-01-30,"Rio de Janeiro, Brazil",within an hour,98%,100%,f,Copacabana,82.0,91.0,t,,Copacabana,Entire rental unit,Entire home/apt,6,1.0,3.0,3.0,1138.0,1,365,1,1,365,365,t,3,9,24,53,26,26,3,2024-06-02,2024-12-06,4.65,4.69,4.42,4.69,4.96,4.77,4.81,t,81,81,0,0,3.71,193.46
30656,30656,city scrape,Brand New! 2 suítes perto da praia,2014-11-02,"Rio de Janeiro, Brazil",within an hour,100%,100%,f,Ipanema,3.0,3.0,t,,Ipanema,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,2171.0,2,365,2,4,365,365,t,16,36,59,238,9,9,1,2024-08-01,2024-12-04,5.0,5.0,5.0,5.0,5.0,5.0,4.89,t,2,2,0,0,1.8,369.07000000000005
30659,30659,previous scrape,Aconchegante Apt em Copacabana,2021-03-16,,within an hour,100%,99%,t,Copacabana,11.0,13.0,t,,Copacabana,Entire rental unit,Entire home/apt,6,,3.0,,,2,29,2,5,1125,1125,t,12,31,55,225,8,8,2,2024-07-31,2024-12-24,4.5,4.63,4.88,4.88,4.75,4.63,4.75,t,6,6,0,0,1.59,
30660,30660,city scrape,Dora Loft the best in the center of Rio,2021-12-03,"Rio de Janeiro, Brazil",within an hour,100%,100%,t,Centro,1.0,2.0,t,,Centro,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,450.0,1,1125,2,2,1125,1125,t,26,56,76,76,10,10,0,2024-05-30,2024-10-19,4.8,4.8,4.8,4.7,4.7,4.9,4.7,t,1,1,0,0,1.42,76.5
30661,30661,city scrape,"Nice one bedroom, few steps to Ipanema beach",2016-05-28,"Rio de Janeiro, Brazil",within an hour,99%,100%,t,Copacabana,86.0,88.0,t,,Ipanema,Entire rental unit,Entire home/apt,4,2.0,1.0,2.0,4066.0,2,90,2,2,90,90,t,4,10,37,261,13,13,1,2024-06-15,2024-12-08,5.0,4.92,4.77,5.0,5.0,5.0,4.92,t,84,84,0,0,1.98,691.22
30666,30666,city scrape,Apartamento a 1 quadra da praia.,2013-10-16,"Fortaleza, Brazil",within an hour,100%,93%,f,Copacabana,3.0,3.0,t,,Copacabana,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,800.0,3,365,2,5,365,365,t,10,40,51,115,2,2,0,2024-06-02,2024-09-24,5.0,5.0,5.0,5.0,5.0,4.5,5.0,t,3,3,0,0,0.29,136.0
30667,30667,city scrape,A casa acomoda até 12 pessoas,2023-05-30,,a few days or more,0%,,f,Vargem Grande,1.0,1.0,t,,Vargem Grande,Entire home,Entire home/apt,12,5.0,3.0,5.0,2000.0,1,365,1,1,365,365,t,29,59,89,364,0,0,0,,,,,,,,,,t,1,1,0,0,,340.0
30668,30668,city scrape,Belo Apartamento quadra da praia Av.Nsa.C 1141/904,2020-05-24,"Rio de Janeiro, Brazil",within an hour,100%,100%,f,Copacabana,75.0,77.0,t,,Copacabana,Entire rental unit,Entire home/apt,6,1.0,1.0,3.0,1292.0,1,365,1,10,365,365,t,2,26,33,33,31,31,4,2024-06-03,2024-12-27,4.61,4.81,4.58,4.84,4.94,4.81,4.55,t,74,74,0,0,4.45,219.64000000000001
30674,30674,city scrape,Lindo Ap a uma quadra da praia,2013-10-16,"Fortaleza, Brazil",within an hour,100%,93%,f,Copacabana,3.0,3.0,t,,Copacabana,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,800.0,2,30,2,5,30,30,t,10,40,51,110,0,0,0,,,,,,,,,,t,3,3,0,0,,136.0
30678,30678,city scrape,Studio frente mar,2024-05-24,,within an hour,100%,100%,f,Copacabana,8.0,8.0,t,,Leme,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,4000.0,2,365,2,2,365,365,t,0,0,0,54,1,1,1,2024-12-16,2024-12-16,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,8,8,0,0,1.0,680.0
30679,30679,city scrape,Kitnet aconchegante e silenciosa no Catete,2019-06-02,"Rio de Janeiro, Brazil",within an hour,100%,99%,t,Flamengo,2.0,2.0,t,,Catete,Entire rental unit,Entire home/apt,2,1.0,1.0,0.0,421.0,3,365,3,3,365,365,t,18,48,59,147,19,19,4,2024-06-06,2024-12-16,5.0,5.0,4.89,5.0,5.0,4.95,4.84,t,2,2,0,0,2.78,71.57000000000001
30682,30682,previous scrape,Quarto Duplo,2024-04-08,"Rio de Janeiro, Brazil",within an hour,100%,100%,f,Glória,3.0,3.0,t,,Santa Teresa,Private room in bed and breakfast,Private room,2,,,,,1,365,1,4,365,365,t,0,0,0,0,2,2,0,2024-09-05,2024-09-21,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,3,0,3,0,0.52,
30685,30685,city scrape,Suíte.,2024-04-08,"Rio de Janeiro, Brazil",within an hour,100%,100%,f,Glória,3.0,3.0,t,,Santa Teresa,Private room in bed and breakfast,Private room,2,1.0,1.0,1.0,693.0,1,365,1,4,365,365,t,13,43,69,147,2,2,0,2024-08-21,2024-09-22,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,3,0,3,0,0.46,117.81
30689,30689,city scrape,Incrivel cobertura linear na peninsula,2024-05-30,,within an hour,100%,100%,f,Barra da Tijuca,2.0,2.0,t,,Barra da Tijuca,Entire rental unit,Entire home/apt,6,3.0,3.0,3.0,1228.0,1,365,1,5,365,365,t,3,27,51,326,4,4,0,2024-07-07,2024-11-17,4.75,4.75,4.75,5.0,4.75,5.0,4.75,t,2,2,0,0,0.69,208.76000000000002
30691,30691,city scrape,Lindo apart no Recreio bandeiran,2023-07-17,,within an hour,100%,99%,f,Recreio dos Bandeirantes,14.0,14.0,t,"Rio de Janeiro, Brazil",Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,334.0,1,90,1,1,90,1125,t,23,53,68,235,19,19,1,2024-06-22,2024-12-22,4.26,4.58,4.26,4.89,4.95,4.84,4.58,t,14,14,0,0,3.02,56.78
30693,30693,city scrape,casa simples e tranquilo.local,2024-05-31,,within a day,75%,100%,f,Bangu,6.0,9.0,t,,Bangu,Private room in guesthouse,Private room,2,1.0,1.0,1.0,128.0,1,365,1,1,365,365,t,30,60,90,270,0,0,0,,,,,,,,,,t,6,5,1,0,,21.76
30700,30700,city scrape,Apartamento Orla Recreio,2023-01-06,"Rio de Janeiro, Brazil",within an hour,100%,99%,t,Recreio dos Bandeirantes,2.0,2.0,t,,Recreio dos Bandeirantes,Entire condo,Entire home/apt,5,1.0,2.0,2.0,511.0,2,365,2,5,1125,1125,t,3,32,56,146,3,3,0,2024-11-08,2024-11-12,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,2,2,0,0,1.8,86.87
30701,30701,city scrape,Studio em Copacabana 100m da praia,2022-02-14,"Curitiba, Brazil",within an hour,100%,96%,f,Copacabana,1.0,2.0,t,,Copacabana,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,533.0,3,14,1,6,14,14,t,5,30,45,118,9,9,2,2024-08-08,2024-12-09,4.56,4.56,4.67,4.89,4.78,4.89,4.56,t,1,1,0,0,1.89,90.61
30704,30704,city scrape,Charme e Conforto no Flamengo perto Praia/Metrô,2018-02-18,"Brasília, Brazil",within an hour,100%,100%,f,Flamengo,9.0,9.0,t,"Rio de Janeiro, Brazil",Flamengo,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,400.0,10,120,10,10,120,120,t,17,47,77,143,2,2,1,2024-10-01,2024-12-10,4.5,5.0,5.0,5.0,5.0,5.0,4.5,t,7,7,0,0,0.68,68.0
30707,30707,city scrape,Loft Praiano - Vista Mar - Pet Friendly,2024-05-05,"Rio de Janeiro, Brazil",within an hour,100%,100%,t,Barra da Tijuca,3.0,3.0,t,"Rio de Janeiro, Brazil",Barra da Tijuca,Entire loft,Entire home/apt,2,1.0,1.0,1.0,529.0,2,7,2,2,1125,1125,t,0,16,36,186,10,10,1,2024-08-25,2024-12-01,4.9,4.9,5.0,5.0,4.9,4.9,4.9,t,3,3,0,0,2.4,89.93
30709,30709,city scrape,Suíte tripla.,2024-04-08,"Rio de Janeiro, Brazil",within an hour,100%,100%,f,Glória,3.0,3.0,t,,Santa Teresa,Private room in bed and breakfast,Private room,3,1.0,1.0,2.0,902.0,1,365,1,4,365,365,t,26,54,76,165,0,0,0,,,,,,,,,,t,3,0,3,0,,153.34
30717,30717,city scrape,Apto seguro tranquilo e familiar,2024-04-19,,within an hour,100%,100%,f,Campo Grande,1.0,2.0,t,,Campo Grande,Entire home,Entire home/apt,2,1.0,1.0,1.0,120.0,1,365,1,1,365,365,t,17,47,77,257,12,12,0,2024-06-09,2024-11-03,4.83,5.0,4.92,5.0,4.92,4.83,4.75,t,1,1,0,0,1.78,20.400000000000002
30721,30721,city scrape,SUH Leme 06 Compact Beach,2019-11-17,"Rio de Janeiro, Brazil",within an hour,100%,97%,f,Copacabana,115.0,230.0,t,,Leme,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,604.0,1,365,1,5,1125,1125,t,5,29,48,227,6,6,2,2024-06-08,2024-12-12,4.17,4.33,4.83,4.17,4.5,5.0,4.0,t,113,113,0,0,0.88,102.68
30724,30724,city scrape,Apartamento Arpoador,2024-05-23,,within an hour,98%,100%,f,Copacabana,2.0,2.0,t,"Rio de Janeiro, Brazil",Copacabana,Entire rental unit,Entire home/apt,6,2.0,2.0,4.0,1571.0,1,90,2,5,1125,1125,t,5,12,30,72,17,17,4,2024-09-01,2024-12-16,5.0,5.0,5.0,5.0,4.94,5.0,5.0,t,2,2,0,0,4.29,267.07
30734,30734,city scrape,SUH Botafogo 04 Pão de Açúcar Amazing View!,2019-11-17,"Rio de Janeiro, Brazil",within an hour,100%,97%,f,Copacabana,115.0,230.0,t,,Botafogo,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,627.0,1,365,1,5,1125,1125,t,8,15,35,227,29,29,6,2024-07-15,2024-12-14,4.9,4.93,4.93,4.97,4.97,4.9,4.79,t,113,113,0,0,5.24,106.59
30735,30735,city scrape,Linda e moderna mansão em condomínio na Barra,2018-10-16,"Orlando, FL",within an hour,100%,99%,t,Barra da Tijuca,4.0,5.0,t,"Rio de Janeiro, Brazil",Barra da Tijuca,Entire home,Entire home/apt,12,8.0,5.0,6.0,4060.0,3,365,3,3,365,365,t,17,21,38,260,16,16,2,2024-07-23,2024-12-26,4.94,4.94,4.94,5.0,5.0,4.88,4.69,t,3,3,0,0,3.04,690.2
30740,30740,city scrape,apartamento estúdio 6,2024-05-24,,within an hour,100%,100%,f,Copacabana,8.0,8.0,t,,Leme,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,3633.0,2,365,2,2,365,365,t,0,1,1,55,1,1,0,2024-10-03,2024-10-03,4.0,3.0,3.0,3.0,5.0,5.0,5.0,t,8,8,0,0,0.34,617.61
30743,30743,city scrape,TIR268 #1102 - Excelente studio a passos da praia,2020-09-10,"Rio de Janeiro, Brazil",within an hour,100%,99%,t,Ipanema,32.0,56.0,t,"Rio de Janeiro, Brazil",Leme,Entire rental unit,Entire home/apt,3,1.0,1.0,3.0,704.0,2,90,2,3,90,1125,t,22,47,47,48,30,30,2,2024-06-09,2024-12-11,4.93,4.97,4.93,4.83,4.93,5.0,4.97,t,31,31,0,0,4.43,119.68
30754,30754,city scrape,apartamento 3,2024-05-24,,within an hour,100%,100%,f,Copacabana,8.0,8.0,t,,Leme,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,2904.0,2,365,2,2,365,365,t,0,0,0,53,0,0,0,,,,,,,,,,t,8,8,0,0,,493.68000000000006
30766,30766,city scrape,Charmoso Studio na Quadra da Praia,2015-01-30,"Rio de Janeiro, Brazil",within an hour,98%,100%,f,Copacabana,82.0,91.0,t,,Copacabana,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,675.0,1,365,1,1,365,365,t,3,6,31,63,8,8,0,2024-07-28,2024-11-03,4.0,3.88,3.88,4.5,5.0,4.88,3.88,t,81,81,0,0,1.56,114.75000000000001
30769,30769,city scrape,sala e cozinha  quarto com suíte,2024-05-22,,within a few hours,100%,100%,f,Gávea,1.0,2.0,t,,Gávea,Entire home,Entire home/apt,3,1.0,1.0,1.0,240.0,10,365,10,10,365,365,t,23,51,72,252,1,1,0,2024-10-01,2024-10-01,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,1,1,0,0,0.34,40.800000000000004
30770,30770,city scrape,Uma jóia de 3 quartos no coração do Leblon,2015-06-20,"Rio de Janeiro, Brazil",within an hour,100%,99%,t,Leblon,26.0,29.0,t,"Rio de Janeiro, Brazil",Leblon,Entire rental unit,Entire home/apt,6,3.0,3.0,4.0,3099.0,3,90,3,6,90,90,t,9,34,53,303,11,11,1,2024-06-24,2024-12-16,5.0,4.91,5.0,5.0,5.0,4.82,4.91,t,26,26,0,0,1.76,526.83
30773,30773,city scrape,Incrível Apto próximo a Praça Mauá | Lobie,2024-05-13,,within an hour,100%,97%,f,Centro,14.0,14.0,t,,Centro,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,740.0,1,365,1,3,365,365,t,25,55,77,352,8,8,0,2024-07-07,2024-10-27,4.75,4.75,4.63,4.75,4.63,4.88,4.75,t,14,14,0,0,1.38,125.80000000000001
30774,30774,city scrape,Renovated and Spacious - Next to Lagoa,2015-08-03,"São Paulo, Brazil",within an hour,99%,91%,t,Itaim Bibi,15.0,17.0,t,"Rio de Janeiro, Brazil",Jardim Botânico,Entire rental unit,Entire home/apt,4,2.0,2.0,0.0,755.0,2,365,1,4,1125,1125,t,19,49,78,78,17,17,2,2024-06-23,2024-12-25,5.0,4.94,4.88,4.94,5.0,4.82,4.88,t,6,6,0,0,2.71,128.35000000000002
30778,30778,city scrape,apartamento Studio,2024-05-24,,within an hour,100%,100%,f,Copacabana,8.0,8.0,t,,Leme,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,3638.0,2,365,2,2,365,365,t,0,0,0,54,4,4,0,2024-06-13,2024-10-07,4.25,4.0,3.75,4.5,3.75,4.5,4.0,t,8,8,0,0,0.6,618.46
30779,30779,city scrape,Apartamento beira-mar,2019-11-16,"State of Rio de Janeiro, Brazil",within an hour,100%,98%,t,Recreio dos Bandeirantes,7.0,7.0,t,,Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,585.0,2,90,2,4,90,1125,t,11,41,71,167,5,5,0,2024-08-31,2024-10-14,5.0,4.8,5.0,5.0,5.0,5.0,4.8,t,7,7,0,0,1.26,99.45
30780,30780,previous scrape,flat rio design leblon,2023-04-18,"Rio de Janeiro, Brazil",within an hour,100%,100%,f,Copacabana,4.0,5.0,t,"Rio de Janeiro, Brazil",Leblon,Entire serviced apartment,Entire home/apt,2,,1.0,,,3,365,3,3,365,365,t,0,0,13,13,1,1,0,2024-08-13,2024-08-13,4.0,3.0,4.0,5.0,5.0,5.0,3.0,t,4,4,0,0,0.22,
30784,30784,city scrape,"Apartamento praia! Aconchegante, central & seguro!",2012-09-16,"Rio de Janeiro, Brazil",within an hour,100%,100%,t,Catete,1.0,5.0,t,,Catete,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,948.0,1,365,1,7,365,365,t,4,34,49,49,17,17,2,2024-07-07,2024-12-09,5.0,5.0,5.0,5.0,5.0,4.94,5.0,t,1,1,0,0,2.91,161.16000000000003
30785,30785,city scrape,Apto na Barra  com Cozinha e  Garagem 122BL2,2024-02-06,"Rio de Janeiro, Brazil",within an hour,100%,99%,t,Jacarepaguá,14.0,14.0,t,,Camorim,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,373.0,1,365,1,1,1125,1125,t,22,29,29,29,26,26,4,2024-06-07,2024-12-12,4.96,4.96,4.92,5.0,5.0,4.85,4.88,t,14,14,0,0,3.82,63.410000000000004
30791,30791,previous scrape,Apartamento na Praia de Botafogo,2023-03-06,"Resende, Brazil",,,100%,f,Botafogo,7.0,7.0,t,,Botafogo,Private room in rental unit,Private room,2,,,,,2,365,2,2,365,365,t,0,0,0,0,0,0,0,,,,,,,,,,t,1,0,1,0,,
30792,30792,city scrape,15 minutos de Copacabana,2021-09-09,"Rio de Janeiro, Brazil",within an hour,100%,100%,f,Copacabana,6.0,6.0,t,,Tijuca,Entire rental unit,Entire home/apt,5,1.0,1.0,5.0,495.0,2,365,2,50,1125,1125,t,0,25,55,235,1,1,0,2024-07-18,2024-07-18,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,6,6,0,0,0.18,84.15
30803,30803,previous scrape,Apartamento aconchegante em Copa,2015-10-15,"Rio de Janeiro, Brazil",within an hour,100%,99%,t,Copacabana,2.0,2.0,t,,Copacabana,Entire rental unit,Entire home/apt,4,,1.0,,,1,365,1,1,365,365,t,0,0,0,0,0,0,0,,,,,,,,,,t,2,1,1,0,,
30814,30814,city scrape,disponível para o Rok rio 2024,2023-02-27,,within an hour,100%,100%,f,Jacarepaguá,2.0,2.0,t,,Jacarepaguá,Entire home,Entire home/apt,3,1.0,1.0,1.0,250.0,1,365,1,1,365,365,t,29,59,89,269,4,4,0,2024-09-14,2024-09-22,5.0,4.5,5.0,5.0,5.0,5.0,5.0,t,1,1,0,0,1.14,42.5
30818,30818,city scrape,Casa zen na floresta perto mar,2024-04-06,"Rio de Janeiro, Brazil",a few days or more,30%,85%,f,Grumari,1.0,3.0,t,,Grumari,Entire home,Entire home/apt,6,3.0,0.0,4.0,490.0,3,365,3,3,365,365,t,23,53,83,263,1,1,1,2024-11-28,2024-11-28,5.0,5.0,4.0,5.0,4.0,5.0,4.0,t,1,1,0,0,1.0,83.30000000000001
30830,30830,city scrape,Charmant Appart cosy proche mer.,2013-11-10,"Rio de Janeiro, Brazil",,,,f,,1.0,1.0,t,,Flamengo,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,659.0,3,365,3,3,365,365,t,21,51,59,193,2,2,0,2024-09-15,2024-09-22,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,1,1,0,0,0.58,112.03
30833,30833,city scrape,Vista Total Mar Copacabana - RJ,2021-01-26,"São Paulo, Brazil",within an hour,100%,95%,f,Copacabana,2.0,3.0,t,"Rio de Janeiro, Brazil",Copacabana,Entire rental unit,Entire home/apt,5,2.0,2.0,4.0,888.0,3,90,2,5,1125,1125,t,2,5,14,131,17,17,3,2024-07-10,2024-12-22,4.82,4.94,4.94,4.94,5.0,5.0,4.82,t,1,1,0,0,2.97,150.96
30837,30837,city scrape,Apartamento aconchegante com garagem.,2024-06-03,"Rio de Janeiro, Brazil",within an hour,100%,99%,t,Jacarepaguá,4.0,4.0,t,,Camorim,Entire condo,Entire home/apt,4,1.0,1.0,2.0,375.0,1,1125,1,4,1125,1125,t,7,37,67,91,22,22,3,2024-07-21,2024-12-17,5.0,5.0,5.0,4.86,5.0,4.91,4.95,t,2,2,0,0,4.13,63.75000000000001
